title,link,summary
Ông Trump chuẩn bị rút Mỹ khỏi Hiệp định Paris về khí hậu,https://vnexpress.net/ong-trump-chuan-bi-rut-my-khoi-hiep-dinh-paris-ve-khi-hau-4814036.html,"Đội ngũ của ông Donald Trump đã chuẩn bị các sắc lệnh và tuyên bố hành pháp để rút khỏi Hiệp định mà Trump từng nói là ""bóc lột Mỹ""."
Vì sao Yagi tăng cấp bất thường?,https://vnexpress.net/vi-sao-yagi-tang-cap-bat-thuong-4790018.html,
Vì sao Yagi tăng cấp bất thường?,https://vnexpress.net/vi-sao-yagi-tang-cap-bat-thuong-4902362.html,"Siêu bão Yagi được cho là minh chứng rõ ràng cho xu hướng các cơn bão mạnh hơn tấn công vào Đông Á và Đông Nam Á, chủ yếu do nhiệt độ đại dương tăng."
"Bill Gates hứa tài trợ Mỹ 1,5 tỷ USD chống biến đổi khí hậu",https://vnexpress.net/bill-gates-hua-tai-tro-my-1-5-ty-usd-chong-bien-doi-khi-hau-4339840.html,"Bill Gates sẽ rót 1,5 tỷ USD vào các dự án chung với chính phủ Mỹ nếu quốc hội thông qua chương trình phát triển công nghệ giảm phát thải carbon."
Nhà khoa học đầu tiên cảnh báo nhân loại về biến đổi khí hậu,https://vnexpress.net/nha-khoa-hoc-dau-tien-canh-bao-nhan-loai-ve-bien-doi-khi-hau-4339484.html,Nhà tự nhiên học nổi tiếng Alexander von Humboldt là người đầu tiên cảnh báo hoạt động của con người có thể ảnh hưởng tới khí hậu và tác động tới thế hệ tương lai.
Cháy rừng Hy Lạp là thực tế nghiệt ngã của biến đổi khí hậu,https://vnexpress.net/chay-rung-hy-lap-la-thuc-te-nghiet-nga-cua-bien-doi-khi-hau-4338258.html,Cháy rừng như hỏa ngục tàn phá hòn đảo lớn thứ hai Hy Lạp suốt 7 ngày qua được coi là hậu quả trực tiếp của biến đổi khí hậu.
Việt Nam xây dựng hệ thống bản đồ cảnh báo rủi ro khí hậu cho tòa nhà,https://vnexpress.net/viet-nam-xay-dung-he-thong-ban-do-canh-bao-rui-ro-khi-hau-cho-toa-nha-4886084.html,"Việt Nam là một trong những quốc gia đầu tiên ứng dụng hệ thống bản đồ cảnh báo rủi ro trực tuyến, đánh giá khả năng thích ứng khí hậu cho ngành xây dựng."
Biến đổi khí hậu thành dẫn chứng cuộc thi tranh biện,https://vnexpress.net/bien-doi-khi-hau-thanh-dan-chung-cuoc-thi-tranh-bien-4297734.html,"Học sinh dẫn chứng về ô nhiễm môi trường, biến đổi khí hậu khi bàn về câu nói của của doanh nhân Margaret Heffernan tại ""The Debate Challenge""."
Biến đổi khí hậu dẫn đến chiến tranh 13.400 năm trước,https://vnexpress.net/bien-doi-khi-hau-dan-den-chien-tranh-13-400-nam-truoc-4286502.html,SudanKhí hậu thay đổi khiến các nhóm người cổ đại ở thung lũng sông Nile cạnh tranh tài nguyên và lãnh khổ qua hàng loạt cuộc xung đột.
Tiềm năng chống biến đổi khí hậu của cây biến đổi gene,https://vnexpress.net/tiem-nang-chong-bien-doi-khi-hau-cua-cay-bien-doi-gene-4209840.html,"Các nhà sinh vật học Canada đang phát triển cây rừng biến đổi gene có khả năng phát triển nhanh hơn, to lớn hơn và hút nhiều CO2 hơn."
Hạ viện Mỹ tiếp tục nhắm mục tiêu vào các nhà đầu tư khí hậu,https://vnexpress.net/ha-vien-my-tiep-tuc-nham-muc-tieu-vao-cac-nha-dau-tu-khi-hau-4831510.html,"Ủy ban Tư pháp Hạ viện Mỹ tìm thông tin về mối quan hệ của 60 nhà quản lý tài sản với nhóm đầu tư khí hậu, làm gia tăng gây sức ép lên nỗ lực bảo vệ môi trường."
Mỹ - Trung cam kết hợp tác chống biến đổi khí hậu,https://vnexpress.net/my-trung-cam-ket-hop-tac-chong-bien-doi-khi-hau-4264646.html,Washington và Bắc Kinh cam kết phối hợp trong nhiều cơ chế đa phương sau chuyến thăm Trung Quốc đầu tiên của quan chức chính quyền Biden.
Ông Trump rút Mỹ khỏi thỏa thuận khí hậu Paris,https://vnexpress.net/ong-trump-rut-my-khoi-thoa-thuan-khi-hau-paris-4841382.html,MỹTổng thống Donald Trump chính thức đưa quốc gia phát thải lớn nhất thế giới đứng ngoài các nỗ lực toàn cầu chống biến đổi khí hậu.
Hoa anh đào nở sớm nhất 1.200 năm do biến đổi khí hậu,https://vnexpress.net/hoa-anh-dao-no-som-nhat-1-200-nam-do-bien-doi-khi-hau-4255794.html,Nhật BảnCác nhà nghiên cứu phát hiện cây anh đào ở Nhật Bản ra hoa ngày càng sớm hơn do nhiệt độ ấm lên trong những tháng đầu năm.
Thứ trưởng Lê Minh Hoan: 'Dân miền Tây dần thích ứng biến đổi khí hậu',https://vnexpress.net/thu-truong-le-minh-hoan-dan-mien-tay-dan-thich-ung-bien-doi-khi-hau-4253443.html,"Thứ trưởng Nông nghiệp và Phát triển Nông thôn Lê Minh Hoan trả lời VnExpress về vấn đề biến đổi khí hậu ở miền Tây, trong đó có tình hình hạn mặn đang diễn ra."
"Bill Gates giảm bay, ăn thịt nhân tạo để chống biến đổi khí hậu",https://vnexpress.net/bill-gates-giam-bay-an-thit-nhan-tao-de-chong-bien-doi-khi-hau-4251241.html,Đồng sáng lập Microsoft đang rất nỗ lực thay đổi thói quen sinh hoạt để giảm tác động của Trái Đất nóng lên.
Mark Zuckerberg: 'Kính thông minh giúp chống biến đổi khí hậu',https://vnexpress.net/mark-zuckerberg-kinh-thong-minh-giup-chong-bien-doi-khi-hau-4245666.html,"CEO Facebook cho rằng kính thông minh giúp con người giao tiếp từ xa mà không cần đi lại, tránh gây hại đến môi trường."
Thủ tướng nêu giải pháp chống biến đổi khí hậu tại hội nghị LHQ,https://vnexpress.net/thu-tuong-neu-giai-phap-chong-bien-doi-khi-hau-tai-hoi-nghi-lhq-4239248.html,Thủ tướng Nguyễn Xuân Phúc khuyến nghị về 4 nhóm giải pháp giải quyết những nguyên nhân gốc rễ của biến đổi khí hậu khi thảo luận tại Liên Hợp Quốc.
Hồ lớn nhất thế giới đang biến mất nhanh chóng,https://vnexpress.net/ho-lon-nhat-the-gioi-dang-bien-mat-nhanh-chong-4809119.html,Mực nước biển Caspi đang sụt giảm mạnh dưới tác động của biến đổi khí hậu và hoạt động của con người.
Biến đổi khí hậu có thể khiến gió tây dịch chuyển tới cực,https://vnexpress.net/bien-doi-khi-hau-co-the-khien-gio-tay-dich-chuyen-toi-cuc-4217358.html,Các nhà khoa học phân tích mẫu bụi 3-5 triệu năm tuổi dưới đáy Thái Bình Dương và nhận thấy sự ấm lên toàn cầu tác động đến hướng gió.
Siêu bão có sức tàn phá mạnh nhất,https://vnexpress.net/sieu-bao-co-suc-tan-pha-manh-nhat-4765739.html,"Derecho là một loạt cơn giông bao phủ khu vực hơn 100 km, gây mưa to như trút nước, thường xuất hiện ở Mỹ nhưng có thể ở nhiều nơi hơn do biến đổi khí hậu."
Những bức ảnh báo động về môi trường năm 2024,https://vnexpress.net/nhung-buc-anh-an-tuong-bao-dong-ve-moi-truong-nam-2024-4830921.html,"Chim cánh cụt thay đổi nơi làm tổ, Fiji ngập trong rác nhựa dạt từ nước khác, núi lửa phun trào sau 800 năm ngủ yên là những hình ảnh các báo quốc tế bình chọn cho năm 2024."
Sinh con trên thuyền giữa dòng nước lũ,https://vnexpress.net/sinh-con-tren-thuyen-giua-dong-nuoc-lu-4766300.html,"Ấn ĐộNgười phụ nữ ở bang Assam trở dạ và sinh con trên thuyền giữa đợt lũ lớn, khi đang được sơ tán."
Thảm kịch của biến đổi khí hậu,https://vnexpress.net/tham-kich-cua-bien-doi-khi-hau-3113576.html,"Biến đổi khí hậu kèm theo hiện tượng ấm lên toàn cầu khiến sông băng tan chảy, lũ lụt càn quét khắp nơi, gây ô nhiễm bầu không khí và nguồn nước ở nhiều khu vực trên thế giới."
Những thủ đô trên thế giới đang nóng lên,https://vnexpress.net/nhung-thu-do-tren-the-gioi-dang-nong-len-4764026.html,"Các thủ đô lớn như Paris, Jakarta, Seoul, Bắc Kinh… có số ngày nóng trên 35 độ C liên tục tăng trong vòng 30 năm qua."
Kịch bản biến đổi khí hậu trong thế kỷ 21,https://vnexpress.net/kich-ban-bien-doi-khi-hau-trong-the-ky-21-3717161.html,"Nhiệt độ toàn cầu được dự báo có thể tăng thêm 5°C vào cuối thế kỷ 21, ảnh hưởng tiêu cực tới con người và các loài động, thực vật."
Thách thức với Biden trong cuộc chiến chống biến đổi khí hậu toàn cầu,https://vnexpress.net/thach-thuc-voi-biden-trong-cuoc-chien-chong-bien-doi-khi-hau-toan-cau-4197224.html,"Biden hứa đưa Mỹ trở lại vị trí lãnh đạo toàn cầu chống biến đổi khí hậu, nhưng nhiệm vụ này không dễ dàng sau nhiệm kỳ Trump."
Tìm nguồn gene lúa thích ứng với biến đổi khí hậu,https://vnexpress.net/tim-nguon-gene-lua-thich-ung-voi-bien-doi-khi-hau-4191119.html,"Từ 170 mẫu giống lúa các nhà khoa học sử dụng để phân lập, tìm nguồn gene lúa phục vụ cho việc lai tạo giống năng suất cao, chịu hạn."
Mỹ Lệ ra MV với hình ảnh biến đổi khí hậu,https://vnexpress.net/my-le-ra-mv-voi-hinh-anh-bien-doi-khi-hau-4184024.html,"Ca sĩ Mỹ Lệ ra MV ""Dòng sông không trở lại"" với hình ảnh đất đai khô cằn, hạn hán, kêu gọi mọi người bảo vệ môi trường."
100 quốc gia đã cam kết Net Zero,https://vnexpress.net/100-quoc-gia-da-cam-ket-net-zero-4815232.html,"100 quốc gia đã cam kết Net Zero, trong đó Phần Lan đặt mục tiêu về đích sớm nhất vào 2035, theo thống kê của Climate Watch."
Vang Pháp 'méo mặt' vì biến đổi khí hậu,https://vnexpress.net/vang-phap-meo-mat-vi-bien-doi-khi-hau-3638120.html,Các nhà sản xuất vang Pháp tại vùng Chablis nổi tiếng đang lo lắng vì sản lượng nho ngày càng giảm do thời tiết khắc nghiệt.
Hơn 50 quốc gia ký cam kết du lịch bền vững,https://vnexpress.net/hon-50-quoc-gia-ky-cam-ket-du-lich-ben-vung-4818551.html,COP 29 vừa đạt thành tựu lớn khi hơn 50 chính phủ đã ký tuyên bố đưa ngành du lịch vào chương trình hành động về biến đổi khí hậu.
Biến đổi khí hậu có thể giết chết 90% san hô,https://vnexpress.net/bien-doi-khi-hau-co-the-giet-chet-90-san-ho-4118862.html,"Biển ấm lên khiến san hô từ chối tiếp nhận tảo cộng sinh và dần chết đói, tạo nên hiện tượng ""tẩy trắng""."
Khí nhà kính là gì?,https://vnexpress.net/khi-nha-kinh-la-gi-4797818.html,"Khí nhà kính (Greenhouse Gases - GHG) là các loại khí tồn tại trong bầu khí quyển, có khả năng hấp thụ và phản xạ tia bức xạ nhiệt."
Mỹ rút khỏi hiệp định về biến đổi khí hậu,https://vnexpress.net/my-rut-khoi-hiep-dinh-ve-bien-doi-khi-hau-3593701.html,Tổng thống Donald Trump tuyên bố Mỹ sẽ rút khỏi Hiệp định Paris năm 2015 về biến đổi khí hậu và sẽ tìm cách thương lượng một thỏa thuận mới.
Rắn độc sẽ di cư hàng loạt khi Trái Đất nóng lên,https://vnexpress.net/ran-doc-se-di-cu-hang-loat-khi-trai-dat-nong-len-4741826.html,"Các nhà nghiên cứu dự đoán nhiều nước chưa sẵn sàng khi một loạt loài rắn độc tràn tới, kéo theo số ca rắn cắn tăng lên."
Hiện tượng 'giọt lạnh' gây thảm họa lũ quét 28 năm trước,https://vnexpress.net/hien-tuong-giot-lanh-gay-tham-hoa-lu-quet-28-nam-truoc-4810437.html,"Tây Ban NhaTrận lũ quét khiến ít nhất 95 người thiệt mạng ở vùng Valencia năm 1996 là kết quả của biến đổi khí hậu, đất khô cứng sau mùa hè và hiện tượng cold drop (giọt lạnh)."
Gấu Bắc Cực ăn thịt đồng loại do biến đổi khí hậu,https://vnexpress.net/gau-bac-cuc-an-thit-dong-loai-do-bien-doi-khi-hau-4061476.html,NgaNguồn thức ăn khan hiếm thôi thúc gấu Bắc Cực tấn công lẫn nhau để sinh tồn trong điều kiện ấm lên toàn cầu.
Jeff Bezos chi 10 tỷ USD chống biến đổi khí hậu,https://vnexpress.net/jeff-bezos-chi-10-ty-usd-chong-bien-doi-khi-hau-4057454.html,Tỷ phú Jeff Bezos tuyên bố sẽ góp 10 tỷ USD cho Quỹ Trái đất Bezos được ông thành lập nhằm ứng phó với biến đổi khí hậu.
Biến động thủy khí hậu thúc đẩy cháy rừng ở Los Angeles,https://vnexpress.net/bien-dong-thuy-khi-hau-thuc-day-chay-rung-o-los-angeles-4837629.html,"Hiện tượng biến động thủy khí hậu khiến thực vật ở Los Angeles phát triển mạnh, sau đó khô héo, trở thành nhiên liệu khô dồi dào và dễ cháy."
Rào cản vô hình ngăn cách động vật giữa châu Á và Australia,https://vnexpress.net/rao-can-vo-hinh-ngan-cach-dong-vat-giua-chau-a-va-australia-4633479.html,Các nhà nghiên cứu tìm ra lý do phía sau sự phân bố không đồng đều của động vật ở hai bên của ranh giới bí ẩn mang tên Đường Wallace.
Khử carbon là gì? Bạn có thể làm gì để giảm phát thải?,https://vnexpress.net/khu-carbon-la-gi-4807043.html,Khử carbon (decarbonisation) là thuật ngữ dùng để chỉ việc loại bỏ hoặc giảm lượng phát thải khí carbon dioxide (CO2) vào khí quyển.
El Niño và La Niña đã xảy ra trong 250 triệu năm qua,https://vnexpress.net/el-ni-o-va-la-ni-a-da-xay-ra-trong-250-trieu-nam-qua-4806962.html,Nghiên cứu mô hình mới cho thấy El Niño và La Niña tồn tại 250 triệu năm qua ảnh hưởng đến khí hậu của Trái Đất.
Thế giới ghi nhận tuần nóng nhất lịch sử,https://vnexpress.net/the-gioi-ghi-nhan-tuan-nong-nhat-lich-su-4627685.html,"Tuần đầu tiên của tháng 7 là tuần nóng nhất lịch sử thế giới từng ghi nhận, theo Tổ chức Khí tượng Thế giới."
Đi tàu hơn 21.000 km để chống biến đổi khí hậu,https://vnexpress.net/di-tau-hon-21-000-km-de-chong-bien-doi-khi-hau-4028891.html,"Roger Tyers lên 24 chuyến tàu, qua 9 nước, vượt quãng đường hơn 21.700 km để từ Anh đến Trung Quốc vì không muốn dùng máy bay."
"Để giải quyết biến đổi khí hậu, AI phải là 'Green AI'",https://vnexpress.net/de-giai-quyet-bien-doi-khi-hau-ai-phai-la-green-ai-4026780.html,"AI (trí tuệ nhân tạo) hiện tiêu thụ nhiều điện năng, gián tiếp sản sinh ra khí carbon nếu không sử dụng năng lượng tái tạo."
Nấm kháng thuốc đang trở thành 'bóng ma' y tế toàn cầu,https://vnexpress.net/nam-khang-thuoc-dang-tro-thanh-bong-ma-y-te-toan-cau-4925412.html,"Nấm kháng thuốc đang tăng trên toàn cầu, đe dọa trở thành khủng hoảng y tế khi ngành dược thiếu thuốc điều trị mới và biến đổi khí hậu tạo điều kiện cho mầm bệnh lan rộng."
Hội thảo công nghệ về giải pháp AI ứng phó biến đổi khí hậu,https://vnexpress.net/hoi-thao-cong-nghe-ve-giai-phap-ai-ung-pho-bien-doi-khi-hau-4022673.html,"Chương trình do FUNiX và Đại học Swinburne phối hợp tổ chức vào 11/12, thảo luận về việc ứng dụng công nghệ và AI giải quyết các vấn đề biến đổi khí hậu."
Cô giáo làm dự án công nghệ chống biến đổi khí hậu,https://vnexpress.net/co-giao-lam-du-an-cong-nghe-chong-bien-doi-khi-hau-4009268.html,"Cô Vũ Bích Phương, trường THCS Dịch Vọng, Hà Nội xây dựng dự án Chống biến đổi khí hậu thông qua nền tảng công nghệ cho học sinh."
Italy đưa biến đổi khí hậu vào giáo dục bắt buộc,https://vnexpress.net/italy-dua-bien-doi-khi-hau-vao-giao-duc-bat-buoc-4009580.html,Italy sẽ trở thành quốc gia đầu tiên đưa nội dung về biến đổi khí hậu và phát triển bền vững thành môn học bắt buộc tại tất cả cơ sở giáo dục.
Nước sông toàn cầu thấp nhất trong hơn 3 thập kỷ,https://vnexpress.net/nuoc-song-toan-cau-thap-nhat-trong-hon-3-thap-ky-4801574.html,"Tổ chức Khí tượng Thế giới (WMO) báo cáo về tình trạng khan hiếm nước trên toàn cầu, trong đó mực nước của những phụ lưu lớn đổ vào Amazon - sông lớn nhất trên Trái Đất thấp tới mức kỷ lục."
Trồng 900 triệu ha rừng có thể chống biến đổi khí hậu,https://vnexpress.net/trong-900-trieu-ha-rung-co-the-chong-bien-doi-khi-hau-3982334.html,Việc trồng thêm diện tích rừng tương đương nước Mỹ có thể giúp hấp thụ 2/3 lượng carbon thải ra khí quyển.
Biểu tình chống biến đổi khí hậu trước trụ sở Liên Hợp Quốc,https://vnexpress.net/bieu-tinh-chong-bien-doi-khi-hau-truoc-tru-so-lien-hop-quoc-3975649.html,New YorkCô gái Thụy Điển Greta Thunberg cùng hàng trăm thiếu niên Mỹ tập hợp trước trụ sở Liên Hợp Quốc kêu gọi bảo vệ Trái Đất hôm 30/8.
Nhà hoạt động đổ bột lên văn bản gốc hiến pháp Mỹ,https://vnexpress.net/nha-hoat-dong-do-bot-len-van-ban-goc-hien-phap-my-4711971.html,"Hai nhà hoạt động đổ bột hồng lên khung kính trưng bày văn bản gốc hiến pháp Mỹ, kêu gọi ông Biden tuyên bố tình trạng khẩn cấp khí hậu."
Mưa khiến nhiều cặp chim ly hôn,https://vnexpress.net/mua-khien-nhieu-cap-chim-ly-hon-4821068.html,Một loài chim sống theo chế độ một vợ một chồng tại Seychelles có khả năng ly hôn cao hơn sau những đợt mưa quá ít hoặc quá nhiều.
16 dự án xuất sắc ứng phó với biến đổi khí hậu được tài trợ,https://vnexpress.net/16-du-an-xuat-sac-ung-pho-voi-bien-doi-khi-hau-duoc-tai-tro-3943067.html,"Tổng tài trợ 647.000 USD từ vốn ODA cho các dự án phát triển và chuyển giao sáng kiến công nghệ xanh, sạch ứng phó với biến đổi khí hậu."
Đồng bằng sông Cửu Long phải 'thuận thiên' với biến đổi khí hậu,https://vnexpress.net/dong-bang-song-cuu-long-phai-thuan-thien-voi-bien-doi-khi-hau-3940135.html,"Miền Tây đối mặt với sụt lún, sạt lở... nghiêm trọng do biến đổi khí hậu, nước biển dâng và khai thác nước ngầm quá mức."
Cá mập đói ăn do biến đổi khí hậu,https://vnexpress.net/ca-map-doi-an-do-bien-doi-khi-hau-3312623.html,Một nghiên cứu mới tiết lộ nhiệt độ nước biển gia tăng và axit hóa sẽ làm chậm quá trình phát triển cũng như ảnh hưởng lớn đến khả năng săn mồi của cá mập.
'Xác ướp lửa' trên đỉnh núi Phillipines có nguy cơ bị phá hủy,https://vnexpress.net/xac-uop-lua-tren-dinh-nui-phillipines-co-nguy-co-bi-pha-huy-4704814.html,Hàng chục xác ướp lửa tồn tại từ 150 - 200 năm trước ở Kabayan có thể bị phá hủy bởi biến đổi khí hậu và tác động của con người.
Dân Đức giảm đam mê với xe hơi vì vấn đề biến đổi khí hậu,https://vnexpress.net/dan-duc-giam-dam-me-voi-xe-hoi-vi-van-de-bien-doi-khi-hau-3926437.html,Người Đức quan tâm tới vấn đề biến đổi khí hậu và bớt mặn mà với xe hơi khi chưa tìm được tiếng nói chung về cắt giảm khí thải.
Biến đổi khí hậu khiến cây ở Trung Quốc mọc nhanh hơn,https://vnexpress.net/bien-doi-khi-hau-khien-cay-o-trung-quoc-moc-nhanh-hon-3925251.html,Những cây thông hàng trăm năm tuổi ở đông bắc Trung Quốc mọc nhanh hơn trong thời gian gần đây dưới tác động của biến đổi khí hậu.
Bản sao lớn nhất trong thế giới tự nhiên,https://vnexpress.net/ban-sao-lon-nhat-trong-the-gioi-tu-nhien-4856922.html,"Phân tích ADN hé lộ, rừng rong biển trải dài hơn 500 km ở biển Baltic là bản sao của một cây rong biển bladderwrack cái."
"Âu thuyền, hồ điều hòa chống ngập cho trung tâm Cần Thơ",https://vnexpress.net/au-thuyen-ho-dieu-hoa-chong-ngap-cho-trung-tam-can-tho-4788173.html,"Kè sông, âu thuyền, hồ điều hòa, đường nối được xây dựng 8 năm qua với tổng vốn hơn 10.000 tỷ đồng giúp TP Cần Thơ chống ngập, triều cường."
Liên Hợp Quốc nối lại đàm phán về Hiệp ước nhựa toàn cầu,https://vnexpress.net/lien-hop-quoc-noi-lai-dam-phan-ve-hiep-uoc-nhua-toan-cau-4856916.html,"Cuộc đàm phán về Hiệp ước nhựa toàn cầu sẽ được Liên Hợp Quốc nối lại vào tháng 8, sau thất bại hồi cuối năm ngoái."
Gần 1.000 giếng khơi cạn trơ đáy do 'biến đổi khí hậu',https://vnexpress.net/gan-1-000-gieng-khoi-can-tro-day-do-bien-doi-khi-hau-3900066.html,Hiện tượng mất nước ngầm diện rộng đã ảnh hưởng đến gần 1.000 hộ dân ở Thanh Hóa.
Hiện tượng El Nino là gì?,https://vnexpress.net/el-nino-la-gi-4797361.html,"El Nino là hiện tượng khí hậu liên quan đến sự ấm lên bất thường của nước biển, làm thay đổi mô hình thời tiết toàn cầu."
"Thanh thiếu niên hơn 100 quốc gia biểu tình, kêu gọi chống biến đổi khí hậu",https://vnexpress.net/thanh-thieu-nien-hon-100-quoc-gia-bieu-tinh-keu-goi-chong-bien-doi-khi-hau-3895343.html,"Thiếu niên bãi khóa, giơ biểu ngữ và tổ chức các cuộc diễn thuyết để nâng cao nhận thức về biến đổi khí hậu."
"Bão Shanshan tấn công Nhật, 5 người chết",https://vnexpress.net/bao-shanshan-tan-cong-nhat-5-nguoi-chet-4787351.html,"Bão Shanshan gây mưa lớn khi đổ độ vào phía nam Nhật Bản, khiến ít nhất 5 người chết và gần 100 người bị thương."
Giun lửa tự tái sinh đe dọa vùng biển Địa Trung Hải,https://vnexpress.net/giun-lua-tu-tai-sinh-de-doa-vung-bien-dia-trung-hai-4775463.html,"Giun lửa râu đang sinh sôi ở vùng Địa Trung Hải ấm lên do biến đổi khí hậu, làm giảm sản lượng đánh bắt cá và đốt du khách đi tắm biển."
Lò phản ứng biến CO2 thành nhiên liệu sạch,https://vnexpress.net/lo-phan-ung-bien-co2-thanh-nhien-lieu-sach-4850103.html,AnhNhóm nghiên cứu từ Đại học Cambridge phát triển lò phản ứng chạy bằng năng lượng Mặt Trời với khả năng loại bỏ trực tiếp CO2 khỏi khí quyển.
Biến đổi khí hậu đe dọa hàng chục căn cứ quân sự Mỹ,https://vnexpress.net/bien-doi-khi-hau-de-doa-hang-chuc-can-cu-quan-su-my-3871658.html,"Lầu Năm Góc cho rằng nhiều cơ sở quân sự Mỹ bị ảnh hưởng bởi hạn hán, lũ lụt, cháy rừng do ảnh hưởng của biến đổi khí hậu."
Biến đổi khí hậu có thể khiến con người kém thông minh hơn,https://vnexpress.net/bien-doi-khi-hau-co-the-khien-con-nguoi-kem-thong-minh-hon-3853406.html,"Các nhà khoa học phát hiện, lượng khí nhà kính tăng ảnh hưởng tiêu cực đến hoạt động nhận thức của con người."
Anh trưng bày 24 khối băng để cảnh báo về biến đổi khí hậu,https://vnexpress.net/anh-trung-bay-24-khoi-bang-de-canh-bao-ve-bien-doi-khi-hau-3853412.html,"Những khối băng nặng hơn 1,5 tấn tách ra từ một tảng băng trôi được đặt ngay bên ngoài phòng trưng bày nghệ thuật ở London."
Obama: Biến đổi khí hậu là thách thức lớn nhất,https://vnexpress.net/obama-bien-doi-khi-hau-la-thach-thuc-lon-nhat-3137000.html,"Tổng thống Mỹ Barack Obama nhận định tình trạng biến đổi khí hậu đặt ra thách thức lớn và là mối đe dọa với các thế hệ tương lai, trong thông điệp Liên bang lần thứ 6."
'Thế giới khó ứng phó với rác nhựa nếu không giảm sản xuất',https://vnexpress.net/the-gioi-kho-ung-pho-voi-rac-nhua-neu-khong-giam-san-xuat-4820452.html,"Bộ trưởng Na Uy cảnh báo thế giới không thể ứng phó với rác nhựa trong 10 năm tới, nếu không cắt giảm sản xuất trong ngành công nghiệp này."
Miền nam Trung Quốc sắp đón đợt rét đậm,https://vnexpress.net/mien-nam-trung-quoc-sap-don-dot-ret-dam-4688958.html,"Các tỉnh miền nam Trung Quốc giáp Việt Nam sắp trải qua đợt lạnh sâu, khi rét đậm và băng tuyết di chuyển xuống từ miền bắc."
Giới khoa học định 'che Mặt Trời' để ngăn biến đổi khí hậu,https://vnexpress.net/gioi-khoa-hoc-dinh-che-mat-troi-de-ngan-bien-doi-khi-hau-3846158.html,Nhóm nghiên cứu ở Đại học Harvard và Yale đề xuất sử dụng công nghệ phun hạt che khuất ánh sáng Mặt Trời nhằm đối phó biến đổi khí hậu.
Đặt hàng nhà khoa học giải quyết thách thức vùng Tây Nam Bộ,https://vnexpress.net/dat-hang-nha-khoa-hoc-giai-quyet-thach-thuc-vung-tay-nam-bo-4686698.html,"Đồng bằng sông Cửu Long đang đối mặt với hạn mặn, sạt lở, thiếu nước… Thứ trưởng Trần Hồng Thái mong muốn nhà khoa học nghiên cứu giải quyết cách thách thức trên."
Thách thức của du lịch Việt Nam trước biến đổi khí hậu,https://vnexpress.net/thach-thuc-cua-du-lich-viet-nam-truoc-bien-doi-khi-hau-3844363.html,"Việt Nam đang chịu tác động nặng nề từ biến đổi khí hậu, nhiều điểm du lịch có nguy cơ biến mất do mưa lũ và thời tiết cực đoan."
Việt Nam cam kết cắt giảm ít nhất 8% phát thải biến đổi khí hậu,https://vnexpress.net/viet-nam-cam-ket-cat-giam-it-nhat-8-phat-thai-bien-doi-khi-hau-3821916.html,"5 nhóm nhiệm vụ với 64 dự án tập trung giảm nhẹ phát thải khí nhà kính, thích ứng với biến đổi khí hậu, đã được Chính phủ ban hành."
Giáo sư Nhật chuyển giao nghiên cứu biến đổi khí hậu cho Việt Nam,https://vnexpress.net/giao-su-nhat-chuyen-giao-nghien-cuu-bien-doi-khi-hau-cho-viet-nam-3810587.html,"Giám đốc ĐH Ibaraki hy vọng thế hệ người Việt trẻ sẽ chủ động với mọi thay đổi, sẵn sàng ứng phó với biến đổi khí hậu toàn cầu."
Chuyên gia Nhật giúp Việt Nam nghiên cứu ứng phó biến đổi khí hậu,https://vnexpress.net/chuyen-gia-nhat-giup-viet-nam-nghien-cuu-ung-pho-bien-doi-khi-hau-3806543.html,"Các nhà khoa học, chuyên gia, sinh viên được đào tạo kỹ năng để giải quyết bài toán biến đổi khí hậu ở Việt Nam."
Đại sứ môi trường Australia: 'Có thể kiếm nghìn tỷ USD từ biến đổi khí hậu',https://vnexpress.net/dai-su-moi-truong-australia-co-the-kiem-nghin-ty-usd-tu-bien-doi-khi-hau-3801806.html,"Kinh tế Australia tăng trưởng thêm 50%, Anh tăng trưởng hơn 70% nhờ những giải pháp công nghệ mới chống biến đổi khí hậu."
Côn trùng phá hoại cây trồng mạnh hơn do biến đổi khí hậu,https://vnexpress.net/con-trung-pha-hoai-cay-trong-manh-hon-do-bien-doi-khi-hau-3801833.html,"Nhiệt độ tăng kích thích quá trình trao đổi chất của côn trùng gây hại, khiến chúng nhanh đói và ăn nhiều hơn."
Nhóm nhà hoạt động phun sơn lên tường Thượng viện Italy,https://vnexpress.net/nhom-nha-hoat-dong-phun-son-len-tuong-thuong-vien-italy-4555855.html,Nhóm nhà hoạt động hứng chỉ trích khi phun sơn lên tường Thượng viện Italy để thu hút sự chú ý về tình trạng biến đổi khí hậu.
Lũ cuốn hàng loạt ôtô ra biển,https://vnexpress.net/lu-cuon-hang-loat-oto-ra-bien-4649813.html,Hy LạpÔtô bị cuốn xuống biển ở làng duyên hải Agios khi quốc gia Nam Âu hứng chịu một trong những cơn bão mạnh nhất trong lịch sử nước này.
Cách ngăn ngừa sốt xuất huyết trong môi trường biến đổi khí hậu,https://vnexpress.net/cach-ngan-ngua-sot-xuat-huyet-trong-moi-truong-bien-doi-khi-hau-3794040.html,"Biến đổi khí hậu gây xâm ngập mặn, El nino và tạo điều kiện thuận lợi cho muỗi truyền bệnh sốt xuất huyết bùng phát."
